"location","seagrassnet_sitecode","transect","quadrat","species","date_sampling","month","day","year","time","percent_cover","prior_yr_mean_daily_mean_temp","prior_yr_min_daily_mean_temp","prior_yr_max_daily_mean_temp","prior_yr_q1_daily_mean_temp","prior_yr_q3_daily_mean_temp","period_avg_mean_daily_mean_temp"
"Tingles Island","MD12.2","A",11,"ZM",2018-06-12,6,12,2018,NA,0,26.5767391304348,18.57,30.66,25.2575,28.445,27.046483655161
"Tingles Island","MD12.2","A",12,"ZM",2018-06-12,6,12,2018,NA,0,26.5767391304348,18.57,30.66,25.2575,28.445,27.046483655161
"Tingles Island","MD12.2","A",1,"ZM",2019-06-17,6,17,2019,NA,1,27.2673626373626,20.44,31.78,25.845,29.145,27.046483655161
"Tingles Island","MD12.2","A",2,"ZM",2019-06-17,6,17,2019,NA,0,27.2673626373626,20.44,31.78,25.845,29.145,27.046483655161
"Tingles Island","MD12.2","A",3,"ZM",2019-06-17,6,17,2019,NA,0,27.2673626373626,20.44,31.78,25.845,29.145,27.046483655161
"Tingles Island","MD12.2","A",4,"ZM",2019-06-17,6,17,2019,NA,30,27.2673626373626,20.44,31.78,25.845,29.145,27.046483655161
"Tingles Island","MD12.2","A",5,"ZM",2019-06-17,6,17,2019,NA,1,27.2673626373626,20.44,31.78,25.845,29.145,27.046483655161
"Tingles Island","MD12.2","A",6,"ZM",2019-06-17,6,17,2019,NA,75,27.2673626373626,20.44,31.78,25.845,29.145,27.046483655161
"Tingles Island","MD12.2","A",7,"ZM",2019-06-17,6,17,2019,NA,5,27.2673626373626,20.44,31.78,25.845,29.145,27.046483655161
"Tingles Island","MD12.2","A",8,"ZM",2019-06-17,6,17,2019,NA,0,27.2673626373626,20.44,31.78,25.845,29.145,27.046483655161
"Tingles Island","MD12.2","A",9,"ZM",2019-06-17,6,17,2019,NA,0,27.2673626373626,20.44,31.78,25.845,29.145,27.046483655161
"Tingles Island","MD12.2","A",10,"ZM",2019-06-17,6,17,2019,NA,15,27.2673626373626,20.44,31.78,25.845,29.145,27.046483655161
"Tingles Island","MD12.2","A",11,"ZM",2019-06-17,6,17,2019,NA,0,27.2673626373626,20.44,31.78,25.845,29.145,27.046483655161
"Tingles Island","MD12.2","A",12,"ZM",2019-06-17,6,17,2019,NA,0,27.2673626373626,20.44,31.78,25.845,29.145,27.046483655161
"Tingles Island","MD12.2","A",1,"ZM",2021-06-28,6,28,2021,NA,0,27.5446739130435,18.18,31.87,26.595,29.395,27.046483655161
"Tingles Island","MD12.2","A",2,"ZM",2021-06-28,6,28,2021,NA,0,27.5446739130435,18.18,31.87,26.595,29.395,27.046483655161
"Tingles Island","MD12.2","A",3,"ZM",2021-06-28,6,28,2021,NA,0,27.5446739130435,18.18,31.87,26.595,29.395,27.046483655161
"Tingles Island","MD12.2","A",4,"ZM",2021-06-28,6,28,2021,NA,0,27.5446739130435,18.18,31.87,26.595,29.395,27.046483655161
"Tingles Island","MD12.2","A",5,"ZM",2021-06-28,6,28,2021,NA,0,27.5446739130435,18.18,31.87,26.595,29.395,27.046483655161
"Tingles Island","MD12.2","A",6,"ZM",2021-06-28,6,28,2021,NA,4,27.5446739130435,18.18,31.87,26.595,29.395,27.046483655161
"Tingles Island","MD12.2","A",7,"ZM",2021-06-28,6,28,2021,NA,1,27.5446739130435,18.18,31.87,26.595,29.395,27.046483655161
"Tingles Island","MD12.2","A",8,"ZM",2021-06-28,6,28,2021,NA,0,27.5446739130435,18.18,31.87,26.595,29.395,27.046483655161
"Tingles Island","MD12.2","A",9,"ZM",2021-06-28,6,28,2021,NA,0,27.5446739130435,18.18,31.87,26.595,29.395,27.046483655161
"Tingles Island","MD12.2","A",10,"ZM",2021-06-28,6,28,2021,NA,0,27.5446739130435,18.18,31.87,26.595,29.395,27.046483655161
"Tingles Island","MD12.2","A",11,"ZM",2021-06-28,6,28,2021,NA,0,27.5446739130435,18.18,31.87,26.595,29.395,27.046483655161
"Tingles Island","MD12.2","A",12,"ZM",2021-06-28,6,28,2021,NA,0,27.5446739130435,18.18,31.87,26.595,29.395,27.046483655161
